==========================================
SLURM_JOB_ID = 7927048
SLURM_JOB_NODELIST = b18-18
TMPDIR = /tmp/SLURM_7927048
==========================================
2026-04-13 10:47:45.980535: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2026-04-13 10:47:48.227182: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776102474.562217 1521235 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 43489 MB memory:  -> device: 0, name: NVIDIA L40S, pci bus id: 0000:01:00.0, compute capability: 8.9
2026-04-13 10:47:54.779901: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 10:47:55.515934: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:47:56.251843: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:47:57.724694: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 10:48:00.700335: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 26
======================================================================
Params: {
  "TRAINING_STEPS": 150000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.99,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 32,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (150000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=150000, LR=0.001, Temp=0.5
  Counter-examples=32, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/150000 | Loss: 3.2994 (NCE: 3.2905, GP: 0.0089) | Acc: 0.084 | LR: 9.51e-04 | 23.7s
  Step 79500/150000 | Loss: 3.2381 (NCE: 3.2159, GP: 0.0222) | Acc: 0.953 | LR: 3.39e-07 | 3260.8s
  Step 80000/150000 | Loss: 3.2440 (NCE: 3.2218, GP: 0.0221) | Acc: 0.955 | LR: 3.22e-07 | 3281.4s
  Step 80500/150000 | Loss: 3.2358 (NCE: 3.2131, GP: 0.0227) | Acc: 0.955 | LR: 3.06e-07 | 3301.8s
  Step 81000/150000 | Loss: 3.2368 (NCE: 3.2137, GP: 0.0231) | Acc: 0.973 | LR: 2.91e-07 | 3322.2s
  Step 81500/150000 | Loss: 3.2380 (NCE: 3.2150, GP: 0.0230) | Acc: 0.975 | LR: 2.77e-07 | 3342.5s
  Step 82000/150000 | Loss: 3.2367 (NCE: 3.2142, GP: 0.0224) | Acc: 0.961 | LR: 2.64e-07 | 3362.9s
  Step 82500/150000 | Loss: 3.2239 (NCE: 3.2007, GP: 0.0231) | Acc: 0.967 | LR: 2.51e-07 | 3383.2s
  Step 83000/150000 | Loss: 3.2328 (NCE: 3.2104, GP: 0.0224) | Acc: 0.979 | LR: 2.38e-07 | 3403.6s
  Step 83500/150000 | Loss: 3.2395 (NCE: 3.2175, GP: 0.0220) | Acc: 0.965 | LR: 2.27e-07 | 3423.9s
  Step 84000/150000 | Loss: 3.2459 (NCE: 3.2224, GP: 0.0234) | Acc: 0.967 | LR: 2.16e-07 | 3444.3s
  Step 84500/150000 | Loss: 3.2386 (NCE: 3.2157, GP: 0.0229) | Acc: 0.967 | LR: 2.05e-07 | 3464.6s
  Step 85000/150000 | Loss: 3.2441 (NCE: 3.2216, GP: 0.0225) | Acc: 0.961 | LR: 1.95e-07 | 3485.0s
  Step 85500/150000 | Loss: 3.2381 (NCE: 3.2154, GP: 0.0227) | Acc: 0.971 | LR: 1.85e-07 | 3505.4s
  Step 86000/150000 | Loss: 3.2370 (NCE: 3.2147, GP: 0.0223) | Acc: 0.973 | LR: 1.76e-07 | 3525.9s
  Step 86500/150000 | Loss: 3.2377 (NCE: 3.2156, GP: 0.0222) | Acc: 0.963 | LR: 1.68e-07 | 3546.3s
  Step 87000/150000 | Loss: 3.2365 (NCE: 3.2130, GP: 0.0236) | Acc: 0.963 | LR: 1.59e-07 | 3566.6s
  Step 87500/150000 | Loss: 3.2373 (NCE: 3.2143, GP: 0.0230) | Acc: 0.975 | LR: 1.52e-07 | 3587.0s
  Step 88000/150000 | Loss: 3.2394 (NCE: 3.2169, GP: 0.0225) | Acc: 0.959 | LR: 1.44e-07 | 3607.4s
  Step 88500/150000 | Loss: 3.2363 (NCE: 3.2137, GP: 0.0226) | Acc: 0.953 | LR: 1.37e-07 | 3627.7s
  Step 89000/150000 | Loss: 3.2348 (NCE: 3.2119, GP: 0.0229) | Acc: 0.959 | LR: 1.30e-07 | 3648.1s
  Step 89500/150000 | Loss: 3.2407 (NCE: 3.2177, GP: 0.0230) | Acc: 0.971 | LR: 1.24e-07 | 3668.4s
  Step 90000/150000 | Loss: 3.2352 (NCE: 3.2123, GP: 0.0229) | Acc: 0.971 | LR: 1.18e-07 | 3688.8s
  Step 90500/150000 | Loss: 3.2278 (NCE: 3.2048, GP: 0.0230) | Acc: 0.963 | LR: 1.12e-07 | 3709.1s
  Step 91000/150000 | Loss: 3.2332 (NCE: 3.2102, GP: 0.0230) | Acc: 0.967 | LR: 1.07e-07 | 3729.5s
  Step 91500/150000 | Loss: 3.2419 (NCE: 3.2186, GP: 0.0233) | Acc: 0.959 | LR: 1.01e-07 | 3750.1s
  Step 92000/150000 | Loss: 3.2360 (NCE: 3.2132, GP: 0.0228) | Acc: 0.951 | LR: 9.65e-08 | 3770.5s
  Step 92500/150000 | Loss: 3.2339 (NCE: 3.2109, GP: 0.0230) | Acc: 0.969 | LR: 9.17e-08 | 3790.9s
  Step 93000/150000 | Loss: 3.2409 (NCE: 3.2177, GP: 0.0232) | Acc: 0.965 | LR: 8.72e-08 | 3811.3s
  Step 93500/150000 | Loss: 3.2319 (NCE: 3.2100, GP: 0.0219) | Acc: 0.967 | LR: 8.30e-08 | 3831.7s
  Step 94000/150000 | Loss: 3.2351 (NCE: 3.2125, GP: 0.0226) | Acc: 0.963 | LR: 7.89e-08 | 3852.1s
  Step 94500/150000 | Loss: 3.2373 (NCE: 3.2146, GP: 0.0227) | Acc: 0.963 | LR: 7.50e-08 | 3872.4s
  Step 95000/150000 | Loss: 3.2280 (NCE: 3.2058, GP: 0.0221) | Acc: 0.961 | LR: 7.14e-08 | 3892.8s
  Step 95500/150000 | Loss: 3.2338 (NCE: 3.2110, GP: 0.0228) | Acc: 0.951 | LR: 6.79e-08 | 3913.1s
  Step 96000/150000 | Loss: 3.2344 (NCE: 3.2112, GP: 0.0232) | Acc: 0.961 | LR: 6.45e-08 | 3933.5s
  Step 96500/150000 | Loss: 3.2353 (NCE: 3.2121, GP: 0.0232) | Acc: 0.977 | LR: 6.14e-08 | 3953.9s
  Step 97000/150000 | Loss: 3.2334 (NCE: 3.2101, GP: 0.0233) | Acc: 0.961 | LR: 5.84e-08 | 3974.3s
  Step 97500/150000 | Loss: 3.2394 (NCE: 3.2163, GP: 0.0230) | Acc: 0.973 | LR: 5.55e-08 | 3994.8s
  Step 98000/150000 | Loss: 3.2405 (NCE: 3.2181, GP: 0.0224) | Acc: 0.959 | LR: 5.28e-08 | 4015.2s
  Step 98500/150000 | Loss: 3.2397 (NCE: 3.2166, GP: 0.0232) | Acc: 0.971 | LR: 5.02e-08 | 4035.5s
  Step 99000/150000 | Loss: 3.2452 (NCE: 3.2229, GP: 0.0222) | Acc: 0.965 | LR: 4.77e-08 | 4055.9s
  Step 99500/150000 | Loss: 3.2411 (NCE: 3.2186, GP: 0.0225) | Acc: 0.961 | LR: 4.54e-08 | 4076.2s
  Step 100000/150000 | Loss: 3.2374 (NCE: 3.2153, GP: 0.0221) | Acc: 0.957 | LR: 4.32e-08 | 4096.6s
  Step 100500/150000 | Loss: 3.2398 (NCE: 3.2174, GP: 0.0224) | Acc: 0.947 | LR: 4.11e-08 | 4117.0s
  Step 101000/150000 | Loss: 3.2411 (NCE: 3.2182, GP: 0.0229) | Acc: 0.973 | LR: 3.90e-08 | 4137.3s
  Step 101500/150000 | Loss: 3.2417 (NCE: 3.2192, GP: 0.0226) | Acc: 0.971 | LR: 3.71e-08 | 4157.7s
  Step 102000/150000 | Loss: 3.2429 (NCE: 3.2208, GP: 0.0221) | Acc: 0.959 | LR: 3.53e-08 | 4178.0s
  Step 102500/150000 | Loss: 3.2383 (NCE: 3.2150, GP: 0.0233) | Acc: 0.959 | LR: 3.36e-08 | 4198.4s
  Step 103000/150000 | Loss: 3.2408 (NCE: 3.2182, GP: 0.0225) | Acc: 0.971 | LR: 3.19e-08 | 4218.7s
  Step 103500/150000 | Loss: 3.2301 (NCE: 3.2072, GP: 0.0229) | Acc: 0.971 | LR: 3.04e-08 | 4239.3s
  Step 104000/150000 | Loss: 3.2400 (NCE: 3.2173, GP: 0.0227) | Acc: 0.963 | LR: 2.89e-08 | 4259.6s
  Step 104500/150000 | Loss: 3.2345 (NCE: 3.2118, GP: 0.0227) | Acc: 0.955 | LR: 2.75e-08 | 4280.1s
  Step 105000/150000 | Loss: 3.2316 (NCE: 3.2083, GP: 0.0233) | Acc: 0.959 | LR: 2.61e-08 | 4300.5s
  Step 105500/150000 | Loss: 3.2436 (NCE: 3.2213, GP: 0.0223) | Acc: 0.951 | LR: 2.48e-08 | 4320.9s
  Step 106000/150000 | Loss: 3.2414 (NCE: 3.2192, GP: 0.0222) | Acc: 0.955 | LR: 2.36e-08 | 4341.3s
  Step 106500/150000 | Loss: 3.2390 (NCE: 3.2173, GP: 0.0217) | Acc: 0.963 | LR: 2.25e-08 | 4361.7s
  Step 107000/150000 | Loss: 3.2330 (NCE: 3.2098, GP: 0.0233) | Acc: 0.967 | LR: 2.14e-08 | 4382.1s
  Step 107500/150000 | Loss: 3.2399 (NCE: 3.2167, GP: 0.0232) | Acc: 0.953 | LR: 2.03e-08 | 4402.5s
  Step 108000/150000 | Loss: 3.2287 (NCE: 3.2072, GP: 0.0215) | Acc: 0.965 | LR: 1.93e-08 | 4422.8s
  Step 108500/150000 | Loss: 3.2317 (NCE: 3.2097, GP: 0.0221) | Acc: 0.969 | LR: 1.84e-08 | 4443.2s
  Step 109000/150000 | Loss: 3.2452 (NCE: 3.2221, GP: 0.0231) | Acc: 0.953 | LR: 1.75e-08 | 4463.5s
  Step 109500/150000 | Loss: 3.2334 (NCE: 3.2110, GP: 0.0224) | Acc: 0.959 | LR: 1.66e-08 | 4484.1s
  Step 110000/150000 | Loss: 3.2356 (NCE: 3.2137, GP: 0.0219) | Acc: 0.959 | LR: 1.58e-08 | 4504.4s
  Step 110500/150000 | Loss: 3.2385 (NCE: 3.2159, GP: 0.0226) | Acc: 0.953 | LR: 1.50e-08 | 4524.8s
  Step 111000/150000 | Loss: 3.2352 (NCE: 3.2119, GP: 0.0233) | Acc: 0.973 | LR: 1.43e-08 | 4545.2s
  Step 111500/150000 | Loss: 3.2380 (NCE: 3.2159, GP: 0.0221) | Acc: 0.969 | LR: 1.36e-08 | 4565.6s
  Step 112000/150000 | Loss: 3.2361 (NCE: 3.2132, GP: 0.0229) | Acc: 0.967 | LR: 1.29e-08 | 4585.9s
  Step 112500/150000 | Loss: 3.2420 (NCE: 3.2194, GP: 0.0227) | Acc: 0.955 | LR: 1.23e-08 | 4606.3s
  Step 113000/150000 | Loss: 3.2277 (NCE: 3.2052, GP: 0.0225) | Acc: 0.939 | LR: 1.17e-08 | 4626.7s
  Step 113500/150000 | Loss: 3.2382 (NCE: 3.2158, GP: 0.0224) | Acc: 0.969 | LR: 1.11e-08 | 4647.1s
  Step 114000/150000 | Loss: 3.2424 (NCE: 3.2202, GP: 0.0222) | Acc: 0.963 | LR: 1.06e-08 | 4667.4s
  Step 114500/150000 | Loss: 3.2381 (NCE: 3.2155, GP: 0.0225) | Acc: 0.967 | LR: 1.01e-08 | 4687.8s
  Step 115000/150000 | Loss: 3.2402 (NCE: 3.2174, GP: 0.0228) | Acc: 0.961 | LR: 9.56e-09 | 4708.4s
  Step 115500/150000 | Loss: 3.2417 (NCE: 3.2191, GP: 0.0227) | Acc: 0.963 | LR: 9.09e-09 | 4728.8s
  Step 116000/150000 | Loss: 3.2327 (NCE: 3.2099, GP: 0.0228) | Acc: 0.965 | LR: 8.65e-09 | 4749.2s
  Step 116500/150000 | Loss: 3.2428 (NCE: 3.2193, GP: 0.0236) | Acc: 0.973 | LR: 8.22e-09 | 4769.6s
  Step 117000/150000 | Loss: 3.2350 (NCE: 3.2123, GP: 0.0227) | Acc: 0.953 | LR: 7.82e-09 | 4790.0s
  Step 117500/150000 | Loss: 3.2389 (NCE: 3.2161, GP: 0.0229) | Acc: 0.967 | LR: 7.44e-09 | 4810.4s
  Step 118000/150000 | Loss: 3.2332 (NCE: 3.2103, GP: 0.0229) | Acc: 0.967 | LR: 7.07e-09 | 4830.8s
  Step 118500/150000 | Loss: 3.2391 (NCE: 3.2170, GP: 0.0222) | Acc: 0.975 | LR: 6.73e-09 | 4851.2s
  Step 119000/150000 | Loss: 3.2365 (NCE: 3.2137, GP: 0.0228) | Acc: 0.969 | LR: 6.40e-09 | 4871.6s
  Step 119500/150000 | Loss: 3.2245 (NCE: 3.2016, GP: 0.0229) | Acc: 0.967 | LR: 6.08e-09 | 4892.0s
  Step 120000/150000 | Loss: 3.2531 (NCE: 3.2305, GP: 0.0226) | Acc: 0.969 | LR: 5.78e-09 | 4912.4s
  Step 120500/150000 | Loss: 3.2328 (NCE: 3.2096, GP: 0.0232) | Acc: 0.979 | LR: 5.50e-09 | 4932.8s
  Step 121000/150000 | Loss: 3.2403 (NCE: 3.2175, GP: 0.0228) | Acc: 0.979 | LR: 5.23e-09 | 4953.4s
  Step 121500/150000 | Loss: 3.2400 (NCE: 3.2170, GP: 0.0231) | Acc: 0.961 | LR: 4.97e-09 | 4973.7s
  Step 122000/150000 | Loss: 3.2388 (NCE: 3.2156, GP: 0.0232) | Acc: 0.957 | LR: 4.73e-09 | 4994.1s
  Step 122500/150000 | Loss: 3.2341 (NCE: 3.2114, GP: 0.0227) | Acc: 0.963 | LR: 4.50e-09 | 5014.4s
  Step 123000/150000 | Loss: 3.2440 (NCE: 3.2213, GP: 0.0226) | Acc: 0.975 | LR: 4.28e-09 | 5034.7s
  Step 123500/150000 | Loss: 3.2315 (NCE: 3.2082, GP: 0.0233) | Acc: 0.961 | LR: 4.07e-09 | 5054.9s
  Step 124000/150000 | Loss: 3.2512 (NCE: 3.2293, GP: 0.0219) | Acc: 0.949 | LR: 3.87e-09 | 5075.2s
  Step 124500/150000 | Loss: 3.2320 (NCE: 3.2095, GP: 0.0225) | Acc: 0.969 | LR: 3.68e-09 | 5095.6s
  Step 125000/150000 | Loss: 3.2473 (NCE: 3.2235, GP: 0.0238) | Acc: 0.963 | LR: 3.50e-09 | 5116.0s
  Step 125500/150000 | Loss: 3.2403 (NCE: 3.2181, GP: 0.0222) | Acc: 0.961 | LR: 3.33e-09 | 5136.3s
  Step 126000/150000 | Loss: 3.2386 (NCE: 3.2159, GP: 0.0227) | Acc: 0.945 | LR: 3.16e-09 | 5156.7s
  Step 126500/150000 | Loss: 3.2366 (NCE: 3.2140, GP: 0.0225) | Acc: 0.969 | LR: 3.01e-09 | 5177.1s
  Step 127000/150000 | Loss: 3.2351 (NCE: 3.2132, GP: 0.0219) | Acc: 0.965 | LR: 2.86e-09 | 5197.6s
  Step 127500/150000 | Loss: 3.2357 (NCE: 3.2130, GP: 0.0227) | Acc: 0.951 | LR: 2.72e-09 | 5218.0s
  Step 128000/150000 | Loss: 3.2497 (NCE: 3.2273, GP: 0.0224) | Acc: 0.969 | LR: 2.59e-09 | 5238.4s
  Step 128500/150000 | Loss: 3.2314 (NCE: 3.2095, GP: 0.0219) | Acc: 0.961 | LR: 2.46e-09 | 5258.8s
  Step 129000/150000 | Loss: 3.2374 (NCE: 3.2145, GP: 0.0229) | Acc: 0.961 | LR: 2.34e-09 | 5279.2s
  Step 129500/150000 | Loss: 3.2368 (NCE: 3.2148, GP: 0.0220) | Acc: 0.959 | LR: 2.23e-09 | 5299.6s
  Step 130000/150000 | Loss: 3.2365 (NCE: 3.2132, GP: 0.0234) | Acc: 0.969 | LR: 2.12e-09 | 5320.0s
  Step 130500/150000 | Loss: 3.2425 (NCE: 3.2197, GP: 0.0228) | Acc: 0.959 | LR: 2.01e-09 | 5340.4s
  Step 131000/150000 | Loss: 3.2490 (NCE: 3.2265, GP: 0.0225) | Acc: 0.953 | LR: 1.91e-09 | 5360.8s
  Step 131500/150000 | Loss: 3.2405 (NCE: 3.2180, GP: 0.0226) | Acc: 0.967 | LR: 1.82e-09 | 5381.2s
  Step 132000/150000 | Loss: 3.2298 (NCE: 3.2069, GP: 0.0229) | Acc: 0.975 | LR: 1.73e-09 | 5401.6s
  Step 132500/150000 | Loss: 3.2449 (NCE: 3.2224, GP: 0.0225) | Acc: 0.949 | LR: 1.65e-09 | 5422.0s
  Step 133000/150000 | Loss: 3.2287 (NCE: 3.2065, GP: 0.0222) | Acc: 0.961 | LR: 1.57e-09 | 5442.6s
  Step 133500/150000 | Loss: 3.2423 (NCE: 3.2203, GP: 0.0220) | Acc: 0.963 | LR: 1.49e-09 | 5462.9s
  Step 134000/150000 | Loss: 3.2455 (NCE: 3.2226, GP: 0.0230) | Acc: 0.967 | LR: 1.42e-09 | 5483.2s
  Step 134500/150000 | Loss: 3.2409 (NCE: 3.2187, GP: 0.0222) | Acc: 0.969 | LR: 1.35e-09 | 5503.6s
  Step 135000/150000 | Loss: 3.2286 (NCE: 3.2062, GP: 0.0224) | Acc: 0.967 | LR: 1.28e-09 | 5523.9s
  Step 135500/150000 | Loss: 3.2379 (NCE: 3.2150, GP: 0.0229) | Acc: 0.969 | LR: 1.22e-09 | 5544.2s
  Step 136000/150000 | Loss: 3.2407 (NCE: 3.2184, GP: 0.0223) | Acc: 0.953 | LR: 1.16e-09 | 5564.5s
  Step 136500/150000 | Loss: 3.2382 (NCE: 3.2155, GP: 0.0227) | Acc: 0.957 | LR: 1.10e-09 | 5584.9s
  Step 137000/150000 | Loss: 3.2435 (NCE: 3.2208, GP: 0.0227) | Acc: 0.979 | LR: 1.05e-09 | 5605.2s
  Step 137500/150000 | Loss: 3.2344 (NCE: 3.2116, GP: 0.0228) | Acc: 0.957 | LR: 9.96e-10 | 5625.5s
  Step 138000/150000 | Loss: 3.2396 (NCE: 3.2173, GP: 0.0223) | Acc: 0.947 | LR: 9.47e-10 | 5645.9s
  Step 138500/150000 | Loss: 3.2448 (NCE: 3.2223, GP: 0.0225) | Acc: 0.953 | LR: 9.01e-10 | 5666.3s
  Step 139000/150000 | Loss: 3.2428 (NCE: 3.2197, GP: 0.0231) | Acc: 0.955 | LR: 8.57e-10 | 5686.7s
  Step 139500/150000 | Loss: 3.2398 (NCE: 3.2170, GP: 0.0229) | Acc: 0.965 | LR: 8.15e-10 | 5707.1s
  Step 140000/150000 | Loss: 3.2345 (NCE: 3.2117, GP: 0.0228) | Acc: 0.951 | LR: 7.75e-10 | 5727.4s
  Step 140500/150000 | Loss: 3.2394 (NCE: 3.2162, GP: 0.0231) | Acc: 0.971 | LR: 7.37e-10 | 5747.8s
  Step 141000/150000 | Loss: 3.2386 (NCE: 3.2161, GP: 0.0225) | Acc: 0.963 | LR: 7.01e-10 | 5768.1s
  Step 141500/150000 | Loss: 3.2415 (NCE: 3.2198, GP: 0.0217) | Acc: 0.959 | LR: 6.67e-10 | 5788.5s
  Step 142000/150000 | Loss: 3.2394 (NCE: 3.2158, GP: 0.0236) | Acc: 0.965 | LR: 6.34e-10 | 5808.8s
  Step 142500/150000 | Loss: 3.2376 (NCE: 3.2151, GP: 0.0226) | Acc: 0.967 | LR: 6.03e-10 | 5829.2s
  Step 143000/150000 | Loss: 3.2315 (NCE: 3.2092, GP: 0.0223) | Acc: 0.957 | LR: 5.73e-10 | 5849.5s
  Step 143500/150000 | Loss: 3.2380 (NCE: 3.2148, GP: 0.0232) | Acc: 0.977 | LR: 5.45e-10 | 5869.9s
  Step 144000/150000 | Loss: 3.2419 (NCE: 3.2194, GP: 0.0225) | Acc: 0.951 | LR: 5.18e-10 | 5890.2s
  Step 144500/150000 | Loss: 3.2362 (NCE: 3.2137, GP: 0.0225) | Acc: 0.963 | LR: 4.93e-10 | 5910.8s
  Step 145000/150000 | Loss: 3.2381 (NCE: 3.2153, GP: 0.0228) | Acc: 0.967 | LR: 4.69e-10 | 5931.1s
  Step 145500/150000 | Loss: 3.2426 (NCE: 3.2191, GP: 0.0235) | Acc: 0.971 | LR: 4.46e-10 | 5951.5s
  Step 146000/150000 | Loss: 3.2318 (NCE: 3.2101, GP: 0.0217) | Acc: 0.971 | LR: 4.24e-10 | 5971.9s
  Step 146500/150000 | Loss: 3.2368 (NCE: 3.2146, GP: 0.0222) | Acc: 0.971 | LR: 4.03e-10 | 5992.2s
  Step 147000/150000 | Loss: 3.2445 (NCE: 3.2219, GP: 0.0227) | Acc: 0.959 | LR: 3.83e-10 | 6012.6s
  Step 147500/150000 | Loss: 3.2477 (NCE: 3.2240, GP: 0.0237) | Acc: 0.959 | LR: 3.65e-10 | 6032.9s
  Step 148000/150000 | Loss: 3.2381 (NCE: 3.2156, GP: 0.0224) | Acc: 0.941 | LR: 3.47e-10 | 6053.3s
  Step 148500/150000 | Loss: 3.2345 (NCE: 3.2120, GP: 0.0225) | Acc: 0.961 | LR: 3.30e-10 | 6073.7s
  Step 149000/150000 | Loss: 3.2373 (NCE: 3.2144, GP: 0.0229) | Acc: 0.967 | LR: 3.14e-10 | 6094.0s
  Step 149500/150000 | Loss: 3.2352 (NCE: 3.2125, GP: 0.0227) | Acc: 0.957 | LR: 2.98e-10 | 6114.4s
  Step 150000/150000 | Loss: 3.2311 (NCE: 3.2081, GP: 0.0229) | Acc: 0.969 | LR: 2.84e-10 | 6134.8s
  Training completed in 6134.8s (102.25 min)
  Model saved to /home1/halbertb/Q3CIBC/checkpoints/hpsearch_dfo/trial_026/q_estimator.pt

  Evaluating on 50 seeds...

  Result: success_rate=58.00%, eval_time=92.9s
  Logged to /home1/halbertb/Q3CIBC/results/hyperparam_search/ibc_dfo_particle/trials.jsonl
srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
[2026-04-13T20:47:59.043] error: *** STEP 7927048.0 ON b18-18 CANCELLED AT 2026-04-13T20:47:59 DUE TO TIME LIMIT ***
[2026-04-13T20:47:59.044] error: *** JOB 7927048 ON b18-18 CANCELLED AT 2026-04-13T20:47:59 DUE TO TIME LIMIT ***
