==========================================
SLURM_JOB_ID = 7933854
SLURM_JOB_NODELIST = d14-10
TMPDIR = /tmp/SLURM_7933854
==========================================
2026-04-13 19:00:55.088723: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1776132076.918560  579411 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 31134 MB memory:  -> device: 0, name: Tesla V100-PCIE-32GB, pci bus id: 0000:3b:00.0, compute capability: 7.0
2026-04-13 19:01:17.259711: I tensorflow/core/kernels/data/tf_record_dataset_op.cc:390] TFRecordDataset `buffer_size` is unspecified, default to 262144
2026-04-13 19:01:18.897439: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:21.000922: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:24.866008: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence
2026-04-13 19:01:37.839170: I tensorflow/core/framework/local_rendezvous.cc:407] Local rendezvous is aborting with status: OUT_OF_RANGE: End of sequence

======================================================================
DFO Trial 29
======================================================================
Params: {
  "TRAINING_STEPS": 100000,
  "BATCH_SIZE": 512,
  "LEARNING_RATE": 0.001,
  "LR_DECAY_RATE": 0.995,
  "LR_DECAY_STEPS": 100,
  "NUM_COUNTER_EXAMPLES": 32,
  "LANGEVIN_TRAIN_ITERATIONS": 100,
  "LANGEVIN_STEPSIZE_INIT": 0.1,
  "LANGEVIN_STEPSIZE_FINAL": 1e-05,
  "LANGEVIN_STEPSIZE_POWER": 2.0,
  "LANGEVIN_NOISE_SCALE": 1.0,
  "LANGEVIN_DELTA_ACTION_CLIP": 0.1,
  "GRADIENT_MARGIN": 1.0,
  "SOFTMAX_TEMPERATURE": 0.5,
  "UNIFORM_BOUNDARY_BUFFER": 0.05,
  "HIDDEN_DIMS": [
    256,
    256
  ]
}

  Training (100000 steps)...
  Using device: cuda
  n_dim=8, action_dim=8, frame_stack=2
  Steps=100000, LR=0.001, Temp=0.5
  Counter-examples=32, Langevin iters=100
  Model: [256, 256], Grad margin=1.0
  Dataset size: 102000
  Step 500/100000 | Loss: 3.2618 (NCE: 3.2522, GP: 0.0097) | Acc: 0.070 | LR: 9.75e-04 | 53.7s
  Step 81000/100000 | Loss: 3.2620 (NCE: 3.2422, GP: 0.0198) | Acc: 0.965 | LR: 1.72e-05 | 8255.2s
  Step 81500/100000 | Loss: 3.2637 (NCE: 3.2441, GP: 0.0197) | Acc: 0.965 | LR: 1.68e-05 | 8306.1s
  Step 82000/100000 | Loss: 3.2594 (NCE: 3.2394, GP: 0.0199) | Acc: 0.953 | LR: 1.64e-05 | 8356.9s
  Step 82500/100000 | Loss: 3.2547 (NCE: 3.2348, GP: 0.0199) | Acc: 0.971 | LR: 1.60e-05 | 8407.6s
  Step 83000/100000 | Loss: 3.2599 (NCE: 3.2400, GP: 0.0199) | Acc: 0.957 | LR: 1.56e-05 | 8458.2s
  Step 83500/100000 | Loss: 3.2573 (NCE: 3.2376, GP: 0.0197) | Acc: 0.963 | LR: 1.52e-05 | 8508.9s
  Step 84000/100000 | Loss: 3.2540 (NCE: 3.2342, GP: 0.0198) | Acc: 0.967 | LR: 1.48e-05 | 8559.5s
  Step 84500/100000 | Loss: 3.2593 (NCE: 3.2394, GP: 0.0199) | Acc: 0.957 | LR: 1.45e-05 | 8610.1s
  Step 85000/100000 | Loss: 3.2594 (NCE: 3.2393, GP: 0.0201) | Acc: 0.969 | LR: 1.41e-05 | 8660.8s
  Step 85500/100000 | Loss: 3.2537 (NCE: 3.2342, GP: 0.0196) | Acc: 0.975 | LR: 1.38e-05 | 8711.7s
  Step 86000/100000 | Loss: 3.2624 (NCE: 3.2424, GP: 0.0199) | Acc: 0.965 | LR: 1.34e-05 | 8762.4s
  Step 86500/100000 | Loss: 3.2511 (NCE: 3.2317, GP: 0.0194) | Acc: 0.955 | LR: 1.31e-05 | 8813.2s
  Step 87000/100000 | Loss: 3.2632 (NCE: 3.2423, GP: 0.0209) | Acc: 0.965 | LR: 1.28e-05 | 8863.9s
  Step 87500/100000 | Loss: 3.2655 (NCE: 3.2454, GP: 0.0201) | Acc: 0.959 | LR: 1.25e-05 | 8914.6s
  Step 88000/100000 | Loss: 3.2575 (NCE: 3.2380, GP: 0.0194) | Acc: 0.973 | LR: 1.21e-05 | 8965.2s
  Step 88500/100000 | Loss: 3.2616 (NCE: 3.2424, GP: 0.0192) | Acc: 0.969 | LR: 1.18e-05 | 9015.9s
  Step 89000/100000 | Loss: 3.2658 (NCE: 3.2461, GP: 0.0197) | Acc: 0.982 | LR: 1.15e-05 | 9066.4s
  Step 89500/100000 | Loss: 3.2655 (NCE: 3.2451, GP: 0.0204) | Acc: 0.979 | LR: 1.13e-05 | 9117.1s
  Step 90000/100000 | Loss: 3.2611 (NCE: 3.2417, GP: 0.0194) | Acc: 0.953 | LR: 1.10e-05 | 9167.8s
  Step 90500/100000 | Loss: 3.2545 (NCE: 3.2348, GP: 0.0198) | Acc: 0.971 | LR: 1.07e-05 | 9219.6s
  Step 91000/100000 | Loss: 3.2565 (NCE: 3.2374, GP: 0.0191) | Acc: 0.963 | LR: 1.04e-05 | 9270.3s
  Step 91500/100000 | Loss: 3.2606 (NCE: 3.2413, GP: 0.0194) | Acc: 0.967 | LR: 1.02e-05 | 9321.2s
  Step 92000/100000 | Loss: 3.2608 (NCE: 3.2404, GP: 0.0204) | Acc: 0.969 | LR: 9.94e-06 | 9371.9s
  Step 92500/100000 | Loss: 3.2520 (NCE: 3.2322, GP: 0.0198) | Acc: 0.965 | LR: 9.69e-06 | 9422.6s
  Step 93000/100000 | Loss: 3.2597 (NCE: 3.2395, GP: 0.0202) | Acc: 0.967 | LR: 9.45e-06 | 9473.2s
  Step 93500/100000 | Loss: 3.2616 (NCE: 3.2415, GP: 0.0201) | Acc: 0.982 | LR: 9.22e-06 | 9524.0s
  Step 94000/100000 | Loss: 3.2632 (NCE: 3.2438, GP: 0.0195) | Acc: 0.973 | LR: 8.99e-06 | 9574.7s
  Step 94500/100000 | Loss: 3.2591 (NCE: 3.2393, GP: 0.0198) | Acc: 0.971 | LR: 8.77e-06 | 9625.4s
  Step 95000/100000 | Loss: 3.2543 (NCE: 3.2356, GP: 0.0188) | Acc: 0.965 | LR: 8.55e-06 | 9676.9s
  Step 95500/100000 | Loss: 3.2578 (NCE: 3.2387, GP: 0.0191) | Acc: 0.967 | LR: 8.34e-06 | 9727.7s
  Step 96000/100000 | Loss: 3.2562 (NCE: 3.2360, GP: 0.0201) | Acc: 0.957 | LR: 8.13e-06 | 9778.5s
  Step 96500/100000 | Loss: 3.2564 (NCE: 3.2362, GP: 0.0202) | Acc: 0.971 | LR: 7.93e-06 | 9829.5s
  Step 97000/100000 | Loss: 3.2631 (NCE: 3.2431, GP: 0.0199) | Acc: 0.969 | LR: 7.73e-06 | 9880.4s
  Step 97500/100000 | Loss: 3.2571 (NCE: 3.2377, GP: 0.0194) | Acc: 0.967 | LR: 7.54e-06 | 9931.5s
  Step 98000/100000 | Loss: 3.2596 (NCE: 3.2392, GP: 0.0204) | Acc: 0.979 | LR: 7.36e-06 | 9982.2s
  Step 98500/100000 | Loss: 3.2642 (NCE: 3.2444, GP: 0.0198) | Acc: 0.973 | LR: 7.17e-06 | 10032.9s
  Step 99000/100000 | Loss: 3.2596 (NCE: 3.2398, GP: 0.0198) | Acc: 0.973 | LR: 7.00e-06 | 10083.7s
  Step 99500/100000 | Loss: 3.2604 (NCE: 3.2406, GP: 0.0198) | Acc: 0.963 | LR: 6.82e-06 | 10134.6s
  Step 100000/100000 | Loss: 3.2541 (NCE: 3.2345, GP: 0.0196) | Acc: 0.961 | LR: 6.65e-06 | 10185.4s
  Training completed in 10185.4s (169.76 min)
  Model saved to /home1/halbertb/Q3CIBC/checkpoints/hpsearch_dfo/trial_029/q_estimator.pt

  Evaluating on 50 seeds...

  Result: success_rate=100.00%, eval_time=185.0s
  Logged to /home1/halbertb/Q3CIBC/results/hyperparam_search/ibc_dfo_particle/trials.jsonl
srun: Job step aborted: Waiting up to 32 seconds for job step to finish.
[2026-04-14T01:00:23.010] error: *** STEP 7933854.0 ON d14-10 CANCELLED AT 2026-04-14T01:00:23 DUE TO TIME LIMIT ***
[2026-04-14T01:00:23.011] error: *** JOB 7933854 ON d14-10 CANCELLED AT 2026-04-14T01:00:23 DUE TO TIME LIMIT ***
